"age_sex_lexSet","measurement.no","preSeg","dur","id","word","fit","se.fit"
"Young.Female.hole",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",637.790890067843,8.14768909076288
"Old.Male.hole",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",705.774848638374,31.6197440036759
"Young.Male.hole",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",689.33205615832,19.67712589479
"Old.Female.holey",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",599.949407544044,25.1070761732481
"Young.Female.holey",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",633.131681950212,10.8280163028675
"Young.Male.holey",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",672.042448467748,20.9126416616497
"Old.Female.holy",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",596.967698796799,25.4605857746727
"Young.Female.holy",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",628.808408156642,11.6469820536755
"Young.Male.holy",8.16326530612245,"none",0.154291666666667,"017_FY","WHOLE",669.585129663119,21.581362965132
"Old.Female.hole",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",627.228683853442,23.0015100054627
"Young.Female.hole",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",637.088194640656,7.79647322386191
"Old.Male.hole",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",705.334997248265,30.5750038888429
"Young.Male.hole",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",687.287684523502,19.0218902207382
"Old.Female.holey",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",598.746779542464,24.2840038025686
"Young.Female.holey",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",631.081763134233,10.37590551488
"Young.Male.holey",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",669.106720942293,20.1964402219667
"Old.Female.holy",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",595.433572821446,24.6163151933073
"Young.Female.holy",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",627.384308357552,11.2105477877042
"Young.Male.holy",10.2040816326531,"none",0.154291666666667,"017_FY","WHOLE",666.256040853682,20.8366015029911
"Old.Female.hole",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",626.284889391793,22.246951261636
"Young.Female.hole",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",636.375220861213,7.47484225867944
"Old.Male.hole",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",704.883053989735,29.5624967422102
"Young.Male.hole",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",685.231477467302,18.3874397736374
"Old.Female.holey",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",597.532316599606,23.4831645227913
"Young.Female.holey",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",629.023390370946,9.96367877485437
"Young.Male.holey",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",666.07367186577,19.5119700300653
"Old.Female.holy",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",593.891304199393,23.8009867488954
"Young.Female.holy",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",625.948373769051,10.8038882075858
"Young.Male.holy",12.2448979591837,"none",0.154291666666667,"017_FY","WHOLE",662.86982926687,20.1311067883819
"Old.Female.hole",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",625.274397488796,21.5164937677868
"Young.Female.hole",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",635.59704455326,7.18999808076501
"Old.Male.hole",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",704.363192869474,28.5854267048473
"Young.Male.hole",14.2857142857143,"none",0.154291666666667,"017_FY","WHOLE",683.108572099721,17.7772578585883
