fileNameGoal,word,style,vowel,prec_seg,fol_seg,duration,F1@0%,F1@10%,F1@20%,F1@30%,F1@40%,F1@50%,F1@60%,F1@70%,F1@80%,F1@90%,F1@100%,F2@0%,F2@10%,F2@20%,F2@30%,F2@40%,F2@50%,F2@60%,F2@70%,F2@80%,F2@90%,F2@100%
014_MY_20190728-GOAL,cold,wordList,OWL1,K,D,0.25,735.902285,560.7613064,574.1192631,528.5353129,644.2270842,501.6705184,456.3934225,466.8928318,392.9464573,415.7955022,458.9223132,1044.047625,908.9461182,799.2331234,869.6981767,2408.112452,762.0456034,799.2690383,656.9058831,744.8379899,701.5859182,585.3419909
014_MY_20190728-GOAL,rolex,wordList,OWL1,R,EH0,0.17,465.8544048,460.7439331,443.1565654,426.4699046,409.7756188,426.4701355,416.3641447,417.8802075,469.2016145,496.0997263,524.2801974,1274.366641,1264.967627,1225.222885,1234.838803,1204.974689,1356.419041,1458.678632,1424.575996,1520.145429,1343.644157,1321.363585
014_MY_20190728-GOAL,coaly,wordList,OWL1,K,IY0,0.24,485.8568106,471.6434363,478.2533235,637.1407327,430.3833045,485.1235413,960.3197452,889.6754172,1021.92938,698.1576089,644.2152861,1247.243847,1305.475826,1471.856975,1731.887936,1611.463128,1588.139071,2437.265926,2180.562729,2346.700537,1755.444026,1590.701241
014_MY_20190728-GOAL,bowler,wordList,OWL1,B,AH0,0.29,514.2983635,531.0361037,484.3430184,461.5760741,450.5372353,452.1715296,441.9160387,385.0924273,456.6152844,463.3319647,474.9364941,1617.645046,1200.664594,1172.310455,1180.392274,1171.615719,1198.594065,1251.63301,1216.192351,1398.797128,1423.207689,1428.860056
014_MY_20190728-GOAL,poling,wordList,OWL1,P,IH0,0.21,569.125063,528.8949032,484.946992,481.0247908,468.2132874,472.5824459,459.5217763,462.2563834,399.5069173,456.7305028,465.409781,1240.471865,1270.986812,1269.77469,1245.439825,1245.403856,1210.238621,1313.312101,1355.816561,2021.433843,1606.97045,1681.06164
014_MY_20190728-GOAL,polaroid,wordList,OWL1,P,AH0,0.07,469.1920834,491.0556956,477.7963629,474.0047071,476.7059561,469.0650246,464.7561803,464.1466762,462.4999872,460.461564,461.5071362,1276.830881,1271.306386,1255.978351,1268.972025,1278.221701,1281.001931,1262.674043,1239.977944,1254.128243,1251.742895,1249.395394
014_MY_20190728-GOAL,pole,wordList,OWL1,P,sp,0.37,645.7174125,478.1776024,441.4394341,442.2907747,491.2994559,558.7124727,625.5210494,421.3437348,419.3944422,444.4716194,554.642537,1089.617628,1031.051115,982.2907142,847.9109737,870.9910937,2424.024626,2389.226226,880.1578805,1255.223141,2097.29572,1626.647631
014_MY_20190728-GOAL,whole,wordList,OWL1,HH,,0.48,503.9040588,521.2025206,519.1383674,319.1678941,221.0572208,430.1224943,389.6991937,604.6619185,606.6631117,447.8581889,357.6051996,998.0839533,894.1895702,626.5007618,661.2822121,685.5578654,688.6964738,765.7025888,2286.948065,2060.882484,1937.840439,1420.041378
014_MY_20190728-GOAL,doling,wordList,OWL1,D,IH0,0.25,481.0938384,489.9092288,524.6226847,528.8274643,467.8842823,474.294973,476.671527,452.3506817,373.9672343,386.3109452,489.558634,1603.764498,1429.07034,1389.239173,1288.735903,1319.94139,1280.60606,1305.468799,1253.009521,1280.097762,1254.550369,1522.393952
014_MY_20190728-GOAL,moler,wordList,OWL1,M,AH0,0.06,422.3581536,418.530214,466.1465185,506.3418857,574.8561324,552.7904095,528.7769456,528.7169758,526.766819,541.2909465,540.8067541,1105.687172,1114.458426,1147.822612,1171.570166,1103.227079,1173.70701,1221.969693,1191.338627,1191.171657,1225.800277,1231.204424
014_MY_20190728-GOAL,poll,wordList,OWL1,P,sp,0.44,612.538377,513.1187437,491.0206952,578.350041,461.3065136,413.5781109,444.3601409,651.5616729,455.1808782,482.6290283,469.5909591,1002.580005,900.2405417,2028.028167,634.0047612,737.6048423,602.8993814,538.532421,2491.939759,2331.566579,1884.918173,1742.363252
014_MY_20190728-GOAL,soul,wordList,OWL1,S,,0.35,560.4229166,510.9622409,510.8598143,463.6186923,483.0354323,451.3435999,383.4225701,374.6615895,377.9750769,418.9671492,435.3997712,1129.150867,1155.560436,1122.640864,1042.949792,1011.557573,953.8671228,882.8688089,831.3652076,826.9637134,994.6680147,1147.361757
014_MY_20190728-GOAL,mole,wordList,OWL1,M,,0.31,577.5283063,567.9903389,507.2361886,526.954394,534.2008313,531.5047049,451.5356226,416.7638757,462.1456382,603.2018082,587.5189931,976.0547129,988.5414984,978.1994295,930.7996498,772.0788797,776.4268325,905.9333008,932.1460467,720.905663,921.3076093,1457.11726
014_MY_20190728-GOAL,foal,wordList,OWL1,F,,0.35,694.4700587,539.7403076,556.9814176,529.9268876,475.5230517,449.2295351,378.738954,394.428686,408.5726059,387.2502618,582.4743065,1338.722726,1034.041064,1056.81946,1033.120459,944.8170286,692.9611514,818.4708043,773.5107153,735.0054379,2100.45936,1975.119917
014_MY_20190728-GOAL,coal,wordList,OWL1,K,,0.4,576.9751412,562.3332286,519.0302268,418.194581,388.3754333,369.8160809,449.6440056,395.82659,502.6199693,466.7467572,756.8617629,1207.764892,1083.248494,1666.784377,2432.889016,788.3939425,1026.706953,617.117437,776.0241379,930.6803104,766.1323815,1188.356083
014_MY_20190728-GOAL,hole,wordList,OWL1,HH,,0.31,585.8756254,518.493637,511.9595898,449.8276886,415.4102658,456.8982,398.0400144,453.0516471,407.3574131,363.4424267,433.498305,935.1722276,894.7053776,739.0367345,790.5724366,738.1010272,712.0650809,797.1076838,632.4594381,892.3123103,1128.639185,1019.431492
014_MY_20190728-GOAL,holey,wordList,OWL1,HH,IY0,0.21,542.0371337,507.4156847,468.3806008,456.9558499,452.6657918,446.0000419,451.4510805,374.1740219,371.8722074,379.4920875,401.2055786,1290.462705,1294.981117,1225.554973,1144.650715,1160.98645,1219.423018,1266.068618,1304.74247,1512.472946,1466.043307,1651.069827
014_MY_20190728-GOAL,bowl,wordList,OWL1,B,,0.37,592.3937152,575.139197,540.5276061,503.137349,620.5774562,480.1233268,470.2991229,431.8265029,659.7304842,436.0337845,399.5654677,930.8360383,883.4657056,868.6397956,809.039674,2413.224424,576.9767786,1077.86694,944.5166981,2469.899027,1842.709942,779.761983
014_MY_20190728-GOAL,rolling,wordList,OWL1,R,IH0,0.21,491.0736271,455.5403888,465.1525369,465.5106249,462.1235426,464.5914197,444.8639576,400.6820192,372.8088482,417.4824544,493.4469524,1118.71148,1065.991164,1088.278803,1065.982513,1083.73822,1079.915417,1184.453046,1315.942463,1366.310478,1408.005131,1580.40365
014_MY_20190728-GOAL,polar,wordList,OWL1,P,AH0,0.24,624.5623149,529.0597733,487.0251065,472.17217,426.0223736,380.3758355,408.8301483,367.0376769,357.3804329,457.2003668,504.9280313,1177.838075,1141.933149,1118.310136,1065.179904,1081.393981,1100.434349,1275.597991,1477.051595,1354.591673,1334.19391,1318.078179
014_MY_20190728-GOAL,molar,wordList,OWL1,M,AH0,0.28,534.9325615,527.4947842,499.4554648,516.1902424,487.532953,455.0169114,401.3077605,353.4190128,342.1656709,449.6200017,506.594359,1186.644336,1199.695112,1208.483962,1211.370511,1137.587797,1163.384431,1205.683384,1229.177331,1302.448352,1286.856464,1295.415501
014_MY_20190728-GOAL,roland,wordList,OWL1,R,AH0,0.06,470.6338362,483.8563325,494.1004316,483.4690096,539.0242466,538.3903019,487.9810458,469.8665188,470.4017924,488.1921501,523.3051274,1136.379154,1131.564443,1124.213261,1143.453759,1137.941114,1125.561289,1125.951041,1108.111903,1122.123181,1138.417808,1164.444187
014_MY_20190728-GOAL,holey,minimalPairs,OWL1,HH,IY0,0.21,513.0572901,507.7512232,508.6605892,494.8295045,473.3851908,466.5509866,483.1651158,401.9155176,405.3101042,359.8214847,435.659048,1210.22446,1193.00724,1156.962141,1153.252043,1162.204422,1152.0599,1032.911016,1208.415716,1271.713509,1264.250589,1577.418684
014_MY_20190728-GOAL,holey,minimalPairs,OWL1,HH,IY0,0.21,598.069545,514.1038243,485.8614783,466.1300353,443.8763274,413.6808076,525.5779047,442.0269275,336.4544886,428.4962493,451.9951728,1372.398169,1289.820102,1368.104881,1240.138187,1298.873306,1144.455918,1623.48458,1342.585576,1204.687101,1356.515113,1719.058987
014_MY_20190728-GOAL,wholly,minimalPairs,OWL1,HH,IY0,0.37,615.6910524,486.4173252,448.4721498,461.9850072,423.8060075,513.3302018,474.5660385,383.066891,382.7126842,949.868797,415.2194675,1065.646769,901.5229772,821.0141122,682.9244405,2401.320698,2418.363136,2748.56465,1214.920991,1216.731658,2582.678857,1660.065678
014_MY_20190728-GOAL,holey,minimalPairs,OWL1,HH,IY0,0.25,534.4689709,492.0084023,439.4282921,407.6984843,401.2799304,398.0457861,397.3512888,403.657136,415.0126583,363.4403353,398.5855411,1240.43495,1162.682719,1134.162438,1164.023911,1139.579009,1074.833709,1138.591941,1295.865173,1407.920261,1604.487813,1804.184363
014_MY_20190728-GOAL,wholly,minimalPairs,OWL1,HH,IY0,0.09,647.8155344,522.3158364,481.7925472,514.9006013,528.6792392,463.4695737,483.705422,691.4568824,744.7969151,599.6300988,426.6319857,917.9068999,850.4322774,930.1226657,810.0299844,747.9019317,879.3639317,780.7852768,2343.072169,2387.732033,884.4520182,701.1188885
014_MY_20190728-GOAL,holey,minimalPairs,OWL1,HH,IY0,0.19,558.6383038,506.2290952,468.6750421,460.055029,404.8036854,371.1946288,413.1694586,430.8205121,400.487203,420.8312188,412.8792211,1328.534688,1356.837687,1361.48576,1459.38672,1171.868053,1129.205663,1359.520106,1339.574254,1463.373619,1474.92454,1754.577418
014_MY_20190728-GOAL,holy,minimalPairs,OWL1,HH,IY0,0.18,568.0637281,518.8151902,491.5120045,491.5602299,491.3043389,485.233982,477.8465638,452.8267552,424.4788096,390.6128449,418.9214673,1499.453636,1397.719176,1292.860483,1302.314776,1219.174193,1243.436887,1357.519487,1660.425116,1504.930588,1680.799599,1734.282853
015_MY_20191011-GOAL,old,interview,OWL1,,D,0.14,775.0844359,687.3209189,741.8714276,700.9328478,647.9610356,633.8324663,598.8762643,559.5646214,555.2764219,583.8429908,896.3436194,2333.04082,2178.827509,2179.4837,2154.146992,2059.160969,2050.435702,1395.656664,2041.958098,2026.741569,1731.945765,1906.809444
015_MY_20191011-GOAL,no,interview,OWL1,N,AY1,0.2,533.5991359,530.5509814,504.1539481,476.159164,455.491751,422.0123349,402.2295756,386.4341953,435.8404468,550.3524624,634.8214026,1615.446108,1552.299221,1545.589653,1525.889344,1409.476232,1303.1664,1309.19792,1334.539681,1271.6708,1222.865972,1144.378647
015_MY_20191011-GOAL,told,interview,OWL1,T,D,0.17,685.3480742,521.3507832,497.5315872,498.7781508,484.0861746,436.2330277,431.9591356,436.9022779,447.4399651,422.925724,391.7005548,1101.963023,874.4205546,853.9429342,792.1506063,780.1748422,1016.690374,901.4887084,662.683153,774.433084,726.5715699,841.1374821
015_MY_20191011-GOAL,told,interview,OWL1,T,D,0.24,774.7463731,507.5241949,469.4481052,518.5102849,424.6189412,390.2080546,402.346331,362.9708289,351.8808447,353.326928,339.2697791,2253.138262,832.4669497,791.2641028,666.5164384,676.8171006,807.3036722,781.3991204,857.3011143,875.2935757,870.4586929,898.561842
015_MY_20191011-GOAL,old,interview,OWL1,D,D,0.11,470.0311269,498.5528962,516.7906669,514.0382505,492.0879052,508.1213763,490.6575986,418.7030162,403.9774588,398.570295,438.9339415,1208.941158,1157.098235,1138.455745,1110.648146,1101.144289,905.6238654,886.2244776,921.1771876,870.4468593,820.5202404,852.5284324
015_MY_20191011-GOAL,gold,interview,OWL1,G,D,0.25,531.7077947,567.6864804,534.324343,532.2063772,500.9503358,493.6041451,413.0960775,426.9209086,377.8574801,398.9818693,384.399171,1276.48541,1091.185373,1061.045864,954.9742235,939.6275521,882.3983592,902.0722344,886.649665,815.2034476,743.6529699,824.2284592
015_MY_20191011-GOAL,so,interview,OWL1,S,IH1,0.21,513.1009032,571.4547639,515.0120652,479.4698309,443.4297042,413.6409899,409.6025846,303.7629896,329.4880151,308.6853365,369.6938551,1581.633789,1650.080709,1743.541518,1859.782184,1881.793407,1966.096789,1999.847775,1901.915394,1822.962446,1756.634407,1840.836296
015_MY_20191011-GOAL,so,interview,OWL1,S,AO1,0.17,470.6863442,497.9362697,485.7360731,472.9340395,448.1722617,410.3891213,383.3654432,363.9010434,343.8486185,398.6480336,493.8699499,1589.492545,1677.714262,1600.902225,1585.733211,1569.629352,1493.961275,1604.014875,1375.422448,1279.116451,1174.630153,1148.034884
015_MY_20191011-GOAL,told,interview,OWL1,T,D,0.19,573.0160027,549.2625992,539.9363636,504.1822532,474.2101526,432.0046728,414.0900865,438.7397822,355.8734229,322.2032443,356.5274146,1655.691724,1058.884262,1026.545291,966.5156994,937.6891658,880.3844595,978.1511636,961.4226912,875.871686,852.4175197,1025.402811
015_MY_20191011-GOAL,told,interview,OWL1,T,D,0.37,523.4104365,593.4886174,535.7506524,457.0381709,429.3325559,399.2494275,399.4143415,393.0326826,359.2670457,341.6793723,379.2865252,1004.159146,967.2627457,892.3229364,857.7053415,813.957588,759.5947659,724.9155383,748.3655171,772.4201498,798.0422059,915.0650919
015_MY_20191011-GOAL,old,interview,OWL1,V,D,0.15,409.0974726,543.035983,635.0468844,596.2600499,518.8255637,558.696436,464.2891656,417.3776562,392.6189746,406.9064055,410.3265812,1378.719769,1239.190216,1111.469209,1024.733479,1025.482305,934.8548498,810.8520688,796.5845181,874.1786597,860.3066505,1079.222572
015_MY_20191011-GOAL,old,interview,OWL1,V,D,0.12,460.5092674,460.5616872,478.9475928,480.7448443,492.2346607,469.6156189,454.2735752,397.4189192,405.1171493,354.836416,353.5411478,949.6419034,927.6649845,928.9231102,938.7295251,954.7312216,956.4759623,925.823807,945.5534795,962.2280001,971.1414433,938.2437912
015_MY_20191011-GOAL,ollie,interview,OWL1,D,IY0,0.24,504.1275577,567.2452685,593.3936898,608.3003636,565.3593769,535.917325,531.7637896,433.6349566,467.6694101,478.8999069,413.8649661,1122.642712,1063.278381,928.0417957,775.7857944,799.3746041,808.4906182,848.902198,843.3037144,945.5021429,1304.880988,1580.405389
015_MY_20191011-GOAL,so,interview,OWL1,S,AY1,0.21,509.3977648,515.5102822,552.2052242,514.075412,468.964317,434.2655844,408.6190799,413.208101,458.6036699,549.6849445,677.4743632,1498.026269,1498.834241,1482.069659,1514.694375,1491.126757,1397.468304,1317.073612,1199.853945,1086.140048,1050.608558,1097.392004
015_MY_20191011-GOAL,stolen,interview,OWL1,T,AH0,0.2,542.8786523,607.3136277,610.4909524,575.2505118,533.792639,467.6784257,385.778137,373.1466233,379.7966622,371.6572453,499.0185272,1347.948625,1179.605569,1080.992448,1067.103617,808.1159262,826.1547813,901.7389452,954.9128761,952.6679793,988.1251676,1137.750106
015_MY_20191011-GOAL,roll,interview,OWL1,R,AH0,0.1,883.4126287,902.155285,888.4850256,877.8916741,752.619305,761.6310404,814.7299202,740.5653373,588.8453237,517.2117704,587.311044,1801.289567,1779.422012,1815.535216,1678.478457,1255.967015,1623.019797,1554.044379,1277.346157,1284.984601,1313.762942,1326.872744
015_MY_20191011-GOAL,roll,interview,OWL1,R,sp,0.35,528.422734,566.6505946,558.6222158,513.9095874,466.0858914,489.592717,485.1930608,444.0924307,435.0898703,655.452669,586.4495778,1120.37684,1054.370696,1006.908033,953.4494635,888.5030863,882.9646922,875.9574043,818.9977107,1009.552514,2261.255502,1620.978973
015_MY_20191011-GOAL,roll,interview,OWL1,R,P,0.31,544.6169101,586.4840579,519.1106474,425.0179885,361.3019231,327.658754,284.7040014,279.5380394,356.7070743,324.2532289,293.9230782,934.6598046,914.0247342,919.6617688,803.7191733,819.8755398,755.8380413,710.7531409,769.7528711,577.0030964,1245.564743,1624.202208
015_MY_20191011-GOAL,rolls,interview,OWL1,R,Z,0.23,571.8969591,575.4018866,546.0955162,519.3017669,560.9266473,631.8318235,605.057039,582.2528937,546.8790737,429.0449038,436.0447133,993.8440516,1015.229763,1000.112088,961.7636207,1088.082613,1816.502672,1820.730981,1889.107627,1640.410765,757.1572791,2347.858398
015_MY_20191011-GOAL,shoal,wordlist,OWL1,SH,sp,0.52,582.1723093,581.7579,488.8404831,438.9866132,542.5949364,342.4105331,335.4204022,372.6949938,393.3211828,782.416089,691.7035758,1572.368256,1025.269104,885.4677493,712.0727136,3133.848547,590.7075488,695.5101863,1056.180823,972.3747638,1221.40268,1495.487615
015_MY_20191011-GOAL,soulful,wordlist,OWL1,S,F,0.26,575.7230527,577.4423897,477.0278065,417.7292947,421.9149187,371.8427193,387.1686364,320.2319173,323.5165771,315.4477964,328.2855187,1221.181069,1009.774795,834.939481,841.5483881,664.5329511,771.1721723,606.0153216,564.9565851,628.0167643,626.5585135,1556.137599
015_MY_20191011-GOAL,foaling,wordlist,OWL1,F,IH0,0.32,594.1888063,597.2133595,488.0810223,399.4170034,385.3604415,435.8271348,344.9471521,331.0489921,344.0419174,354.6115657,540.2263716,1149.325289,833.2120241,786.9219658,683.7908133,751.018323,666.9687916,719.2064864,751.4936111,828.8251576,969.8435357,1380.1988
015_MY_20191011-GOAL,roll,wordlist,OWL1,R,sp,0.47,475.4576381,559.3517243,449.6598865,375.333606,375.4964831,325.9421647,343.6615302,323.73808,344.1253008,1019.292304,263.4548791,1076.809364,933.4324336,781.9802914,670.3334374,630.3342253,650.2258484,575.5600407,688.1691233,812.5037748,2364.666806,1197.855871
015_MY_20191011-GOAL,holy,wordlist,OWL1,HH,IY0,0.35,860.9298199,561.1076608,461.6255241,390.7235888,396.2283931,375.8946153,348.5223514,330.5991737,327.8034483,352.6654484,434.8248612,2810.134727,852.0011348,739.9406173,705.7306422,673.8631753,713.5013253,722.3298751,781.4530696,838.1066342,1169.099683,1747.772716
015_MY_20191011-GOAL,goal,wordlist,OWL1,G,sp,0.56,442.5013675,594.1943415,433.6399423,392.4395245,386.4075901,431.474818,415.1721076,410.1792933,783.6144981,1115.099429,1186.753874,1390.561509,958.7452734,740.5024535,656.9965277,697.1333033,584.2925794,649.3689025,700.3950512,1667.077837,1348.047947,1966.818666
015_MY_20191011-GOAL,wholly,wordlist,OWL1,HH,IY0,0.36,743.3539236,539.8383714,422.7198375,380.9843384,385.222864,340.0307443,306.5452667,334.2516003,348.1684557,376.2103592,416.4584274,935.1140977,802.8797115,721.8631651,662.7238906,644.1284993,723.8257187,723.4975625,743.0080818,847.7540742,1231.747194,1853.498516
015_MY_20191011-GOAL,sole,wordlist,OWL1,S,sp,0.55,546.1893697,587.4943029,490.6822172,423.049599,388.4409952,375.8968969,379.8491209,414.4853133,462.3383629,448.2741746,1155.678667,1270.214337,977.099694,858.8980455,711.1935876,701.9376257,722.6255022,683.23583,761.9101727,1293.802451,1160.371167,2289.417623
015_MY_20191011-GOAL,poler,wordlist,OWL1,P,AH0,0.37,858.8161737,569.0441428,518.6962596,405.5634603,382.420411,372.2860018,353.7074446,352.5649701,380.4540749,559.3061633,606.9367345,1465.203721,920.3082237,787.8886064,734.0972737,690.5431929,756.4286409,796.6462972,783.392994,817.8443152,1109.954327,1200.726531
015_MY_20191011-GOAL,solo,wordlist,OWL1,S,OW2,0.26,552.0649044,596.2279318,567.4256882,456.9631034,347.9909141,349.7027249,350.5051334,338.4516368,356.8180084,427.6123448,548.0132623,1503.231626,1491.299389,1499.176104,1496.852752,1342.610903,1419.117914,1396.79979,1465.271173,1387.994399,1370.932869,1377.041058
015_MY_20191011-GOAL,goalie,wordlist,OWL1,G,IY0,0.29,506.3345806,592.726984,545.5977848,439.4207908,379.2448643,372.2970479,345.2865781,339.2184433,347.0629036,459.1503448,411.2911876,1403.467481,1117.247126,939.0480488,916.3503191,698.6253228,696.0960651,754.0857097,792.2599665,857.8075173,1234.511694,1817.418702
015_MY_20191011-GOAL,dole,wordlist,OWL1,D,sp,0.51,493.7904356,588.9549862,437.512481,382.2020399,350.2292906,353.9649253,344.1638413,345.0948124,402.2238988,581.478472,1088.650456,1395.193089,1030.80373,774.062007,698.415974,615.3085354,667.0349419,709.4420038,758.7545716,1129.482394,1301.104103,2055.372457
015_MY_20191011-GOAL,cold,wordlist,OWL1,K,D,0.37,547.185104,572.2701897,494.3170593,384.9336265,355.2128314,343.949595,326.9569169,321.5777243,313.2317454,287.543925,282.6543416,1158.041231,945.4452673,821.4348117,692.9123269,761.9623828,677.4039089,658.401385,672.730375,672.7912508,692.618127,847.3652875
015_MY_20191011-GOAL,rolex,wordlist,OWL1,R,EH0,0.2,563.9882644,544.3342939,464.2247216,404.5138109,346.1770394,344.1005828,343.7656481,332.1286112,360.3042805,445.2764285,593.9402295,1391.836078,1441.394519,1439.859387,1355.238455,1282.299819,1235.408117,1306.242814,1433.855955,1349.842389,1377.193149,1455.615743
015_MY_20191011-GOAL,coaly,wordlist,OWL1,K,IY0,0.36,615.2185908,574.9700967,391.4591262,363.3057331,340.9479495,330.6464769,324.2803854,326.058715,326.8758887,405.3290068,420.9164771,1239.017169,892.0064156,763.3690327,666.8505775,657.7254958,691.1295603,798.2081602,819.7333225,876.5040235,1261.108343,1903.862846
015_MY_20191011-GOAL,bowler,wordlist,OWL1,B,AH0,0.39,551.9705967,580.9367763,509.3676538,383.1281821,373.9032658,367.1569492,373.1363763,365.6164421,466.1474702,597.9088063,618.3636393,947.1705733,870.4732552,780.5318431,773.6851348,762.1628312,761.5900166,780.3231298,847.2417037,995.3700135,1192.470995,1244.265492
015_MY_20191011-GOAL,poling,wordlist,OWL1,P,IH0,0.33,795.0674502,566.1022164,502.3938769,400.89252,357.5238956,351.7096151,357.5856926,362.1772252,349.8650685,367.4106547,546.2340485,1227.552811,918.4660739,801.1562053,748.6201467,702.3335468,706.0069198,722.0072378,803.9446296,901.9789488,992.3847417,1251.697986
015_MY_20191011-GOAL,polaroid,wordlist,OWL1,P,AH0,0.25,912.3823413,577.194021,518.9956358,452.6852529,395.2189138,392.6418395,362.9200112,365.4222698,351.9253704,334.5804489,380.9833329,1276.757213,956.4171668,889.4634608,794.2666086,760.6004108,742.418023,784.1288528,845.3168096,872.3747563,972.7654581,1086.579843
015_MY_20191011-GOAL,pole,wordlist,OWL1,P,sp,0.49,885.9987785,580.2750082,521.4553544,406.9060051,367.58081,371.1226573,365.8139284,381.6131447,432.5745891,857.4190693,1069.042262,2851.51551,857.2302059,703.7768189,662.3421247,622.8621714,618.2540661,661.2941657,612.639093,533.2596792,1902.619638,2170.592696
015_MY_20191011-GOAL,whole,wordlist,OWL1,HH,sp,0.51,602.3091942,577.7072916,420.8875648,394.6069275,399.9268373,411.5964271,364.0497221,350.7080966,533.8099223,120.3995208,1238.15964,921.2787746,921.7315315,723.5396275,595.3081446,587.9153329,636.5606496,697.9445079,713.0714342,1776.868535,1133.245363,2058.469916
015_MY_20191011-GOAL,doling,wordlist,OWL1,D,IH0,0.29,506.3074869,594.7110405,531.3505994,466.373781,395.4869936,402.6983134,383.8713628,377.0145524,386.4032094,389.7049998,552.3892184,1494.840637,1138.648008,976.0274191,752.7609919,698.5657456,719.7791444,730.1137618,790.3664117,844.9352685,935.4788528,1307.766595
015_MY_20191011-GOAL,moler,wordlist,OWL1,M,AH0,0.34,576.3449325,587.4460251,530.1264197,392.642027,379.887915,379.3478892,371.3968576,372.4875478,416.8978617,531.8131685,583.7185626,975.9149726,966.8112996,815.5180921,725.943847,749.831505,748.3353036,768.1852087,772.6678804,1029.731602,1111.187121,1261.493978
015_MY_20191011-GOAL,poll,wordlist,OWL1,P,sp,0.55,827.9357791,553.7682705,453.9342301,375.2490764,378.7319514,370.0364092,331.179721,327.922967,356.6948764,485.2338504,651.5123123,1025.727523,853.1786074,727.6488214,680.8902813,679.3487151,697.3659033,710.6305872,680.2124432,875.6305601,1260.100197,1772.574122
015_MY_20191011-GOAL,soul,wordlist,OWL1,S,sp,0.5,538.5823882,574.4088771,450.4397261,388.0525492,360.9594975,362.3560533,346.3590869,340.2551996,297.8985344,893.309015,1014.567284,1310.024789,1021.500121,867.2738114,681.8132637,645.9888847,647.6046294,670.336926,645.6684807,695.8915726,2947.323003,2539.944803
015_MY_20191011-GOAL,mole,wordlist,OWL1,M,,0.58,547.8839426,590.8804377,454.7227979,377.088434,374.2304983,385.086639,384.6268459,371.727911,1072.608472,1105.177505,1117.310317,910.2504288,929.9522156,773.7135077,692.5124289,675.4766284,618.9324015,669.6662358,1199.703604,2291.455626,2125.540988,1875.775528
015_MY_20191011-GOAL,foal,wordlist,OWL1,F,sp,0.5,574.5340779,542.3536731,494.6130927,407.3075082,411.3789612,438.1271651,442.7033812,397.9725125,359.3626507,395.8817438,460.1907442,861.9647968,835.2514847,796.2850451,700.3309324,628.8783651,545.8058132,530.5717655,651.6362255,785.5798318,1002.19401,1339.780796
015_MY_20191011-GOAL,coal,wordlist,OWL1,K,sp,0.49,615.2789821,567.2487125,434.3982308,387.8862447,346.2877912,351.5511454,382.9456812,346.6679807,328.9088396,532.2033685,730.4898291,1076.02876,921.3320413,849.7944989,626.6009484,596.522114,618.471626,556.0576257,694.4016633,766.1465854,1599.829768,1852.793019
015_MY_20191011-GOAL,hole,wordlist,OWL1,HH,sp,0.55,816.9493228,596.0500937,438.3366582,365.0340174,344.5532359,276.5519659,394.082543,346.7598958,325.5218901,395.9601894,362.9653171,991.9207664,932.536195,785.212383,676.835542,682.9239146,584.1941015,677.0557927,707.5380021,770.4211531,1143.387369,1491.868779
015_MY_20191011-GOAL,holey,wordlist,OWL1,HH,IY0,0.4,647.1812366,549.3174935,468.9443311,422.4170133,400.3048501,372.4170023,347.9133864,352.1297496,358.5554323,366.949494,433.7905821,980.848071,885.8879562,728.938133,715.8666842,674.8883744,716.6462168,762.8948106,820.2905909,995.0737415,1166.063443,1713.766748
015_MY_20191011-GOAL,bowl,wordlist,OWL1,B,sp,0.58,557.0836,556.097358,447.5304338,399.4422922,435.8786619,292.6025037,305.5434893,356.5131387,339.7783717,362.3724607,275.9966989,914.8196365,916.6581391,800.764634,656.3205534,518.9830359,639.914248,688.1537906,778.4995034,910.0285073,1287.37986,1347.484485
015_MY_20191011-GOAL,rolling,wordlist,OWL1,R,IH0,0.31,482.225092,552.8671428,450.8488989,405.1010119,402.6532254,379.5379971,354.3235681,352.9439565,385.9846092,393.5009318,513.2438139,1081.700936,1037.088451,955.0810876,814.4707706,758.8459891,727.2506819,775.579768,769.4298589,857.8100749,1006.076506,1390.513104
015_MY_20191011-GOAL,polar,wordlist,OWL1,P,AH0,0.31,665.9287329,574.3537655,501.0972197,402.1248902,376.5501465,357.5528507,354.8984927,331.7102991,341.3195075,519.7387198,617.6000181,1122.222409,927.314502,788.7066381,665.0002303,702.1592722,690.0320392,701.9354842,746.5819627,826.3604115,1053.475714,1158.545721
015_MY_20191011-GOAL,molar,wordlist,OWL1,M,AH0,0.33,588.6688109,576.5026185,523.6523382,396.6130801,366.6261323,368.9806557,363.22163,382.3799656,417.7997542,564.9098641,626.6635154,990.0688049,1004.885864,932.7648841,792.751659,723.0919082,795.5145437,827.0932479,827.9753229,917.664689,1170.667209,1217.865371
015_MY_20191011-GOAL,roland,wordlist,OWL1,R,AH0,0.25,498.3611581,511.2189624,446.8835099,405.9750728,412.8247984,358.8335605,357.3045019,339.257416,325.1051748,334.3499273,461.0191431,1044.294596,975.7400612,892.8858124,734.292457,611.0680837,672.3619727,743.4935649,742.8634078,792.8877475,898.4386969,1114.275343
015_MY_20191011-GOAL,holey,minimal pairs,OWL1,HH,IY0,0.35,846.1467845,584.704846,496.2082665,397.2642467,357.110835,355.2670094,365.4888286,370.3017426,367.3381703,384.5175541,394.7659043,1071.745792,904.7005253,864.0817865,731.1180753,701.539703,716.0939266,815.1938512,974.9882697,931.0567603,1256.554638,1835.92101
