"lexSet_ord","ageGroup","sex","measurement.no","preSeg","dur","id","word","fit","se.fit"
"holy","Old","Female",55.1020408163265,"none",0.138951289398281,"019_FO","OLDER",1462.75680231784,41.8282954038517
"hole","Old","Female",57.1428571428571,"none",0.138951289398281,"019_FO","OLDER",957.940640944453,24.836751015159
"holey","Old","Female",57.1428571428571,"none",0.138951289398281,"019_FO","OLDER",1202.26194702505,33.6408464394827
"holy","Old","Female",57.1428571428571,"none",0.138951289398281,"019_FO","OLDER",1458.54276876821,42.7897747441308
"hole","Old","Female",59.1836734693878,"none",0.138951289398281,"019_FO","OLDER",951.222528307955,25.5891329443586
"holey","Old","Female",59.1836734693878,"none",0.138951289398281,"019_FO","OLDER",1198.34941767395,34.716063436806
"holy","Old","Female",59.1836734693878,"none",0.138951289398281,"019_FO","OLDER",1455.1364099069,43.9221193006169
"hole","Old","Female",61.2244897959184,"none",0.138951289398281,"019_FO","OLDER",945.520124566085,26.4558211536366
"holey","Old","Female",61.2244897959184,"none",0.138951289398281,"019_FO","OLDER",1195.45260655338,35.9451133506868
"holy","Old","Female",61.2244897959184,"none",0.138951289398281,"019_FO","OLDER",1452.59249644873,45.201256806798
"hole","Old","Female",63.265306122449,"none",0.138951289398281,"019_FO","OLDER",940.79978493481,27.4394863225894
"holey","Old","Female",63.265306122449,"none",0.138951289398281,"019_FO","OLDER",1193.53786854252,37.3227397503722
"holy","Old","Female",63.265306122449,"none",0.138951289398281,"019_FO","OLDER",1450.87461642776,46.6244775654034
"hole","Old","Female",65.3061224489796,"none",0.138951289398281,"019_FO","OLDER",936.955630354482,28.554802953078
"holey","Old","Female",65.3061224489796,"none",0.138951289398281,"019_FO","OLDER",1192.49932396871,38.8528217805286
"holy","Old","Female",65.3061224489796,"none",0.138951289398281,"019_FO","OLDER",1449.87616526981,48.1984073101549
"hole","Old","Female",67.3469387755102,"none",0.138951289398281,"019_FO","OLDER",933.879933530995,29.7897591767533
"holey","Old","Female",67.3469387755102,"none",0.138951289398281,"019_FO","OLDER",1192.22924491776,40.5201482704597
"holy","Old","Female",67.3469387755102,"none",0.138951289398281,"019_FO","OLDER",1449.48874268506,49.9118944041132
"hole","Old","Female",69.3877551020408,"none",0.138951289398281,"019_FO","OLDER",931.465560087593,31.1084999629456
"holey","Old","Female",69.3877551020408,"none",0.138951289398281,"019_FO","OLDER",1192.6204963928,42.2926111798586
"holy","Old","Female",69.3877551020408,"none",0.138951289398281,"019_FO","OLDER",1449.60454130099,51.7371812880933
