"age_sex_lexSet","measurement.no","preSeg","dur","id","word","fit","se.fit"
"Young.Male.hope",20.4081632653061,"velar",0.128280871670702,"D58A_FO","KNOW",1405.64395937595,46.8712980115531
"Old.Female.hole",20.4081632653061,"velar",0.128280871670702,"D58A_FO","KNOW",1001.51371646093,51.4434417085644
"Old.Male.hole",20.4081632653061,"velar",0.128280871670702,"D58A_FO","KNOW",1182.78342129944,95.7421147763078
"Young.Male.hole",20.4081632653061,"velar",0.128280871670702,"D58A_FO","KNOW",1028.29269057381,131.649765911095
"Old.Female.hope",22.4489795918367,"velar",0.128280871670702,"D58A_FO","KNOW",1096.14144770363,33.3478258543201
"Old.Male.hope",22.4489795918367,"velar",0.128280871670702,"D58A_FO","KNOW",1182.46724028154,41.0526183491654
"Young.Male.hope",22.4489795918367,"velar",0.128280871670702,"D58A_FO","KNOW",1411.01906746495,45.9377867010707
"Old.Female.hole",22.4489795918367,"velar",0.128280871670702,"D58A_FO","KNOW",995.40592196344,48.9930506341476
"Old.Male.hole",22.4489795918367,"velar",0.128280871670702,"D58A_FO","KNOW",1171.28382932675,92.702524405901
"Young.Male.hole",22.4489795918367,"velar",0.128280871670702,"D58A_FO","KNOW",1034.05602859184,127.393056534032
"Old.Female.hope",24.4897959183673,"velar",0.128280871670702,"D58A_FO","KNOW",1089.41019315128,31.2608524579634
"Old.Male.hope",24.4897959183673,"velar",0.128280871670702,"D58A_FO","KNOW",1178.10439500815,40.0868711581252
"Young.Male.hope",24.4897959183673,"velar",0.128280871670702,"D58A_FO","KNOW",1416.46227971109,45.170754777359
"Old.Female.hole",24.4897959183673,"velar",0.128280871670702,"D58A_FO","KNOW",988.621947370863,46.6082951932547
"Old.Male.hole",24.4897959183673,"velar",0.128280871670702,"D58A_FO","KNOW",1159.10804820226,89.8513735029765
"Young.Male.hole",24.4897959183673,"velar",0.128280871670702,"D58A_FO","KNOW",1039.14319870738,123.391272160098
"Old.Female.hope",26.530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1082.14871984669,29.2161050201154
"Old.Male.hope",26.530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1173.21133869331,39.3347236913426
"Young.Male.hope",26.530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1422.01185726749,44.6558156998117
"Old.Female.hole",26.530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",981.307748568805,44.3129153631455
"Old.Male.hole",26.530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1146.40203261713,87.2138778223871
"Young.Male.hole",26.530612244898,"velar",0.128280871670702,"D58A_FO","KNOW",1043.70015475107,119.674878165482
"Old.Female.hope",28.5714285714286,"velar",0.128280871670702,"D58A_FO","KNOW",1074.5278592071,27.2238556937997
