fileNameGoal,word,style,vowel,prec_seg,fol_seg,duration,F1@0%,F1@10%,F1@20%,F1@30%,F1@40%,F1@50%,F1@60%,F1@70%,F1@80%,F1@90%,F1@100%,F2@0%,F2@10%,F2@20%,F2@30%,F2@40%,F2@50%,F2@60%,F2@70%,F2@80%,F2@90%,F2@100%
001_MO_20180709-GOAL,TOLD,interview,OWL1,T,D,0.129,1056.27677,655.314287,572.562878,554.5722007,554.0059286,545.9881392,505.3527341,532.0440177,603.1936384,578.6030159,915.0388883,1433.138658,1385.902301,1160.361614,1187.63722,1668.407341,1758.966766,1517.55814,1820.951242,1843.782319,1820.198176,1787.08804
001_MO_20180709-GOAL,OLD,interview,OWL1,IY0,D,0.15,560.431763,606.4776286,629.8510431,703.0643709,635.9887507,493.4271808,480.8656431,454.8377516,435.2404494,789.4511292,853.2240871,1644.991209,1455.16988,1299.308738,1103.674982,953.591807,919.5952447,971.9758199,1072.2973,1101.451779,1749.850005,2099.872252
001_MO_20180709-GOAL,OLD,interview,OWL1,IY0,D,0.15,537.3175711,569.7970276,544.3991063,531.4870141,505.8603723,464.2750039,411.9316893,400.0950158,418.8264488,453.3500992,458.7006729,1615.985381,1413.360924,1234.926652,1143.041846,1096.242214,1136.689058,1133.587647,1207.455952,1244.148219,1820.529158,1685.469145
001_MO_20180709-GOAL,OLD,interview,OWL1,IY0,D,0.09,508.625903,510.7870616,522.6587345,503.9381489,491.8812163,455.8758593,425.2735057,399.676636,389.4511042,385.5959451,379.6745038,1473.670647,1398.68549,1338.443907,1370.994329,1327.087196,1323.908293,1349.679485,1300.406664,1381.069786,1347.254931,1397.588911
001_MO_20180709-GOAL,OLD,interview,OWL1,IY0,D,0.139,521.2843763,567.4013577,573.4926107,535.4573078,498.9540978,486.5343266,467.5154432,471.5063338,757.0210685,311.8919493,1449.324224,1582.972319,1433.315147,1374.672416,1404.533305,1428.160048,1464.061694,1556.90065,1907.518055,2448.74246,1665.597531,2409.398388
001_MO_20180709-GOAL,OLD,interview,OWL1,sp,D,0.21,755.011858,942.746279,815.4953883,780.4870387,663.4247795,671.8517569,661.9360592,531.432818,541.4643075,392.6785064,393.0754837,1678.204844,1994.594211,2404.880005,1956.810612,2009.89533,2019.056724,2041.581167,2039.448316,2154.55795,1086.174921,1296.112929
001_MO_20180709-GOAL,WHOLE,interview,OWL1,HH,P,0.169,737.8198746,659.509267,505.8909153,443.6422476,457.6756623,565.4785601,456.5120886,617.5570492,512.7084554,676.3687278,469.4614012,868.6373415,889.7032006,1003.059718,1061.309699,1577.290587,633.5366038,1062.575228,2056.003451,649.1012009,2424.071519,1516.720193
001_MO_20180709-GOAL,WHOLE,interview,OWL1,HH,B,0.131,557.407696,549.2748377,520.9251993,492.8647912,462.2744716,462.0583213,507.1249838,453.1143624,466.3807269,434.8211827,542.7179351,1090.069223,974.0087548,855.4239455,903.9608253,862.4708159,845.4999736,841.7976067,979.4040498,773.9778362,819.2145873,2065.170495
001_MO_20180709-GOAL,WHOLE,interview,OWL1,HH,B,0.119,651.2877179,554.8259561,572.7828604,552.0329551,525.1752082,493.3297974,471.6060405,459.098366,467.4331175,540.1260828,563.308995,1118.043129,1056.233186,1012.451042,1000.246521,964.4235859,980.6442936,947.8747945,854.322704,950.9054122,889.0348864,975.2121597
001_MO_20180709-GOAL,SOLO,wordlist,OWL1,S,OW2,0.239,597.8885214,610.2142796,531.2322909,489.9748158,469.8097089,448.5004545,416.757338,461.2571709,403.6005497,387.0637629,545.2258295,1415.658345,1476.975927,1516.131615,1530.595777,1454.693434,1456.716909,1460.372419,1520.635034,1488.29543,1386.01437,1452.17599
001_MO_20180709-GOAL,HOLEY,wordlist,OWL1,HH,IY0,0.26,600.3716031,595.6912705,513.4916415,449.3267366,460.5225895,440.5992101,407.4718843,417.6278007,397.0314003,359.528287,448.6743809,1484.465689,1418.335742,1351.970238,1372.992982,1318.967096,1315.656194,1386.633535,1537.537363,1635.118255,1855.228385,1828.036275
001_MO_20180709-GOAL,SOULFUL,wordlist,OWL1,S,F,0.219,516.1120296,622.9592347,540.075958,556.0628585,539.1944413,487.0166367,468.8074833,455.9777142,487.9216822,462.193822,398.1194368,1352.359051,1279.011386,1136.488534,1082.277581,930.358095,884.9143195,959.5321347,870.2081071,772.511354,914.0404676,969.1714202
001_MO_20180709-GOAL,HOLY,wordlist,OWL1,HH,IY0,0.241,569.8142106,512.530847,485.332199,457.3043581,436.7552506,418.2509839,417.4494114,352.1548567,405.4761123,378.4224923,439.8080447,1466.197024,1435.823269,1484.65563,1473.82228,1409.201364,1448.059364,1506.08823,1495.458149,1558.700048,1720.101527,1769.75892
001_MO_20180709-GOAL,COALY,wordlist,OWL1,K,IY0,0.29,581.8728743,583.4361456,478.304687,413.9271267,472.5863622,457.5036855,538.3085382,386.3086172,376.3680621,366.1163457,420.6157919,1265.651075,1069.238038,930.7050504,906.1879838,841.2007764,839.8957395,733.9709225,1249.846045,1243.985852,1279.032313,1590.744685
001_MO_20180709-GOAL,MOLAR,wordlist,OWL1,M,AH0,0.09,604.5129234,583.3310631,567.0326675,556.3676418,544.7206451,524.3639232,491.6886803,457.0521792,442.8138803,445.2603879,447.4651973,1435.402294,1459.671503,1489.669925,1487.275442,1460.758494,1424.608327,1389.938641,1390.547138,1412.726665,1433.79593,1470.836002
001_MO_20180709-GOAL,POLE,wordlist,OWL1,P,sp,0.351,524.1657951,581.504106,552.4060697,548.5242671,513.3717206,477.1157627,468.7706266,450.3809787,462.5357953,414.3409662,459.7582324,1248.133868,1114.514637,1043.429423,944.3710314,722.4305722,851.7313314,691.1457611,733.4597684,741.6312285,841.3941905,1536.485742
001_MO_20180709-GOAL,DOLE,wordlist,OWL1,D,sp,0.38,461.1939009,565.0049263,573.1448446,567.7842908,589.3395653,483.2758987,496.9881637,445.8618418,461.7114196,471.1594492,479.9278231,1552.208804,1399.439692,1169.468383,1027.042307,920.0353775,871.465392,1268.255954,1448.40102,1287.026779,1053.437865,1684.757539
001_MO_20180709-GOAL,POLER,wordlist,OWL1,P,AH0,0.2,570.7630242,497.2119614,466.4521175,443.938186,420.307629,405.5696481,432.2991307,380.5976495,261.0746872,395.970603,504.0050201,1380.242301,1364.439474,1318.478081,1192.310908,1173.979888,1274.707612,1419.477106,1466.053686,1399.633887,1386.53226,1464.260811
001_MO_20180709-GOAL,ROLEX,wordlist,OWL1,R,EH0,0.191,577.2468903,543.7898557,464.2762003,391.1074288,463.9492998,425.0798265,416.7107351,397.7843481,397.5913792,448.0639001,543.0849588,1390.527019,1394.419695,1402.021429,1332.990599,1394.142585,1422.794821,1532.896548,1553.121212,1598.36099,1556.154287,1602.407627
001_MO_20180709-GOAL,DOLING,wordlist,OWL1,D,IH0,0.26,489.9296947,633.2850426,577.3433086,484.5124877,459.2930337,449.3534664,422.955185,414.6606851,357.6781088,386.7295354,458.2537214,1658.109065,1578.285815,1436.732335,1462.708866,1393.199652,1349.525847,1248.988158,1424.433986,1552.425922,1537.405175,1661.418655
001_MO_20180709-GOAL,ROLL,wordlist,OWL1,R,sp,0.339,642.1111372,578.0700227,511.8505356,480.7867707,494.5371285,472.3194236,440.5942814,438.5603759,527.5426847,478.0838619,465.7338801,1110.84023,1067.421169,960.0619506,900.3062652,913.5006409,895.6829403,794.8913321,795.1951425,650.5891311,841.7459894,1105.776713
001_MO_20180709-GOAL,SOLE,wordlist,OWL1,S,sp,0.459,537.083895,568.8723811,546.1512764,498.7258899,369.1044365,477.5108586,469.0383031,524.5079974,470.9349406,497.3155551,502.288214,1337.072693,1200.498672,965.1239486,999.0025522,1032.244397,960.7993387,3035.134867,2369.306642,959.0040522,805.0903653,2128.966795
001_MO_20180709-GOAL,HOLE,wordlist,OWL1,HH,sp,0.44,566.9155396,523.8757058,460.9298676,472.491162,419.5449487,434.5373067,451.350507,358.6711732,515.097092,442.2442672,629.850006,1090.03988,1003.00915,941.846189,895.2205086,869.6731956,609.9069729,620.7850918,684.2313374,526.8869233,748.6085125,1689.219985
001_MO_20180709-GOAL,SOLELY,wordlist,OWL1,S,L,0.249,539.1836879,558.127923,546.0681711,504.4934308,453.5333611,463.541076,463.1701343,460.6518584,437.9856825,438.7154745,399.4821255,1360.120456,1235.361451,1116.334119,940.7365794,927.5089221,906.6741467,1350.621713,1031.856931,949.9138335,1099.50529,1160.810116
001_MO_20180709-GOAL,COAL,wordlist,OWL1,K,sp,0.33,602.0989689,639.2038733,611.112166,490.0070179,461.9502391,473.1670435,435.3059541,427.5963577,427.342601,79.4249249,462.3862008,1175.383288,1039.040193,1015.399541,1029.342742,848.7547377,952.5573086,853.8094317,1047.138818,656.3055059,520.5644462,1681.755945
001_MO_20180709-GOAL,SOUL,wordlist,OWL1,S,sp,0.389,530.7818865,554.1684092,609.3388241,503.5524886,428.7759309,454.9326706,447.9843297,463.8026948,474.7526492,508.5040176,548.7551776,1407.251327,1199.203593,1009.033006,982.9666401,888.7452222,797.1460967,793.4142849,648.7224227,1003.945127,903.1388545,1355.781049
001_MO_20180709-GOAL,MOLE,wordlist,OWL1,M,sp,0.289,414.6375376,568.2289446,577.9188536,571.2371177,551.0825116,506.9101142,463.926891,454.4319926,444.3403665,445.5072352,441.8743991,1145.738084,1053.540444,1064.921793,1046.775187,907.7518991,869.5415803,936.6017677,848.2773252,795.2486834,788.3365012,770.3093174
001_MO_20180709-GOAL,POLL,wordlist,OWL1,P,sp,0.28,650.247149,610.8343618,555.9384869,515.1750684,466.8741634,474.8708855,461.6013585,459.6025994,526.1104082,501.8215226,434.7583262,1256.227377,1076.409839,933.6427137,952.2973186,898.258503,891.494669,994.2190143,850.0148565,828.515939,739.2883543,767.6807733
001_MO_20180709-GOAL,FOAL,wordlist,OWL1,F,sp,0.26,579.9586634,619.9698499,572.6780375,542.3887864,509.9267189,494.1262387,493.6251788,529.120218,454.5802092,641.7635183,458.906267,1127.629304,1111.284091,1069.876632,1002.409658,942.8901288,870.8730615,926.6515962,685.619364,651.3040169,2227.184706,2389.760248
001_MO_20180709-GOAL,GOALIE,wordlist,OWL1,G,IY0,0.27,496.3996172,592.4424652,610.0208749,574.603835,469.8863152,422.2460167,430.3773603,434.6856749,373.4555002,409.0355353,434.0950216,1527.122735,1465.592422,1412.367608,1408.203467,1280.674348,1217.498243,1238.604953,1484.624646,1514.909775,1563.642102,1781.914411
001_MO_20180709-GOAL,WHOLLY,wordlist,OWL1,HH,IY0,0.19,712.0492504,581.877931,546.1398518,485.2564541,431.2464837,404.3204265,476.5135012,435.3813383,457.8919523,603.7487028,663.8261801,1301.543918,1053.196559,1007.766525,997.5222735,997.1108855,995.0947014,995.427993,970.872673,1106.617241,1529.24137,2029.921059
001_MO_20180709-GOAL,WHOLE,wordlist,OWL1,HH,sp,0.351,578.630804,585.5597724,466.835954,475.0684805,417.7896104,397.599548,421.1705305,394.9122078,359.0594168,427.4139571,720.1294921,1044.426758,933.5916397,866.6942472,816.013083,825.7757039,802.8004767,773.1782802,751.3031716,729.5672296,760.8336381,1135.268727
001_MO_20180709-GOAL,COLD,wordlist,OWL1,K,D,0.16,627.9834043,617.0995275,652.5273909,591.3026623,498.6220195,543.8775325,464.5119922,443.5642773,433.7886202,480.866087,498.0924699,1187.523668,1135.780625,1145.212036,1046.911285,1073.094195,1066.865778,915.073702,910.8250362,1002.379329,1225.396651,1901.248424
001_MO_20180709-GOAL,ROLLING,wordlist,OWL1,R,IH0,0.29,503.9337489,562.5368276,635.3222748,532.184345,468.6673481,469.1044531,450.1437431,425.1019662,420.5335135,450.528042,498.9186796,1414.232186,1223.098768,1106.959025,1148.666292,1022.612223,816.3752796,1048.917056,1063.718343,1084.752736,1165.173877,1574.625995
001_MO_20180709-GOAL,MOLER,wordlist,OWL1,M,ER0,0.289,685.8826798,678.2851665,642.5457373,520.3082069,469.9525568,476.1697838,458.3449467,455.7945495,488.8272014,620.4951882,618.9371681,1119.087263,1041.624642,967.2194373,1170.004155,1123.694244,1060.144344,1134.418694,1182.225735,1245.460415,1270.588447,1368.129294
001_MO_20180709-GOAL,GOAL,wordlist,OWL1,G,sp,0.43,448.1720275,555.4668427,582.6893503,548.2467717,462.6207484,407.1329584,407.2925224,352.9037602,417.129025,457.432166,509.2153422,1318.485648,1175.100531,1012.622501,915.510743,809.4294894,972.0986675,732.5841913,775.4873278,668.6861269,860.3995291,1253.234502
001_MO_20180709-GOAL,FOALING,wordlist,OWL1,F,IH0,0.26,555.1897358,631.6358209,544.946748,483.5606839,463.4640331,453.6112475,449.9845482,447.6996596,429.0066889,478.4984297,497.4268349,1128.581101,1105.337218,1078.88626,971.8525118,942.1915091,891.0804953,986.9363255,1250.021639,1209.978739,1560.687144,1647.951233
001_MO_20180709-GOAL,BOWL,wordlist,OWL1,B,sp,0.39,550.8942735,579.008289,548.0701103,515.8947783,426.7826343,427.3669115,366.0220759,333.3413252,412.294165,407.5480942,438.8851247,1065.076055,1029.871424,992.7297878,911.614198,1004.99535,930.4454153,791.2678522,743.0659648,777.1689195,706.249004,1476.041891
001_MO_20180709-GOAL,POLING,wordlist,OWL1,P,IH0,0.26,610.7834442,637.2453499,595.419732,468.5860198,463.1217924,436.9265353,454.7148822,466.8816704,447.048607,362.5172231,467.7098281,1121.617352,1122.056682,1052.676858,997.554634,1031.900776,978.9862703,865.9544725,1115.639629,1215.400128,1232.422104,1577.643657
001_MO_20180709-GOAL,SHOAL,wordlist,OWL1,SH,sp,0.39,546.6723621,635.7687853,555.2294568,484.6027202,467.4127291,467.2066131,449.5753179,448.519313,447.764983,438.1997327,388.7588742,1607.356358,1327.436599,1164.021498,1104.352717,1042.070628,976.0376609,1002.582181,883.9618949,820.4333022,772.9075515,976.0256916
001_MO_20180709-GOAL,BOWLER,wordlist,OWL1,B,ER0,0.31,509.7507297,554.0634231,483.4932187,464.4900308,458.6449841,453.8056853,458.650133,474.9699474,409.2030294,361.7233022,465.4709451,1063.412227,1036.07958,1053.10584,976.59962,833.891409,789.8185107,795.9870993,1216.712434,1051.134787,1080.716952,1242.766727
001_MO_20180709-GOAL,POLAROID,wordlist,OWL1,P,ER0,0.399,609.4196808,508.9512163,454.135582,364.2867269,423.7596921,339.3719824,397.4902138,464.6781204,522.9196026,506.2343223,526.1673889,1507.362019,1400.765679,1446.756666,1396.160015,1386.775218,1132.368619,1103.564765,1054.638987,896.9796433,988.2026143,1170.412125
001_MO_20180709-GOAL,POLAR,wordlist,OWL1,P,ER0,0.12,628.6564587,627.7269491,614.6099705,608.7761091,549.0244014,480.9645993,495.6774046,490.3647297,462.2138422,471.868725,464.1002041,1419.542854,1396.08147,1374.23147,1336.688943,1276.895151,1276.966637,1308.203718,1272.994005,1302.674363,1366.049125,1432.374076
001_MO_20180709-GOAL,HOLEY,minimal pairs,OWL1,HH,IY0,0.14,614.2855575,547.6367227,496.5049719,454.6597141,424.7738797,429.6973518,433.7721914,429.8673403,391.0615985,421.9953843,440.3680906,1377.208796,1364.574988,1364.813835,1306.676493,1236.454022,1219.199862,1234.311431,1220.993181,1226.08943,1285.822501,1419.847657
001_MO_20180709-GOAL,HOLY,minimal pairs,OWL1,HH,IY0,0.27,668.2653579,626.6099756,509.8000582,461.3641105,424.1099433,412.2656491,409.1260446,382.4555559,353.5689987,356.058846,476.9167144,1436.313166,1381.307076,1314.313252,1311.041058,1333.957623,1441.962226,1546.815045,1590.699515,1528.925481,1685.851961,1810.814172
002_FO_20180709-GOAL,OH,interview,OWL1,sp,AA1,0.469,607.6611153,574.7575611,476.4227461,450.4437404,443.341447,398.8628314,361.6483555,337.5125367,462.9188897,408.3515605,498.292768,1598.47388,1429.396079,1480.641795,1329.347258,1340.876542,1259.647387,1142.809703,1237.892812,1773.048403,1884.749019,1297.723762
002_FO_20180709-GOAL,OLDER,interview,OWL1,IY0,D,0.191,489.9239547,576.6586421,627.0075185,611.0365683,552.0904622,554.5262302,621.4438308,543.5431438,441.952808,406.7193582,280.4303693,2130.248632,1940.087284,1745.351365,1608.210699,1320.006893,1219.602297,1173.451052,1544.056281,1188.830599,1204.19436,1251.835162
002_FO_20180709-GOAL,OLDER,interview,OWL1,IY0,D,0.139,570.8150675,608.5309255,613.2509243,566.624683,516.8359548,464.6035181,448.9627278,388.2436062,431.6523467,456.3592742,450.789146,1939.787844,1746.251423,1622.442859,1467.144055,1397.111054,1476.760555,1438.605116,1418.51797,1421.522512,1383.505325,1537.740482
002_FO_20180709-GOAL,OLDER,interview,OWL1,Z,D,0.23,551.5986509,601.4406811,580.2973246,543.8194021,477.5575493,480.4205875,466.2225265,445.9127289,442.4017733,448.4997706,335.4982885,1659.231313,1598.046415,1405.361279,1420.748612,1261.012899,1305.427001,1217.812955,1203.836269,1062.878897,1139.088556,1153.692323
002_FO_20180709-GOAL,ROLLED,interview,OWL1,R,D,0.21,590.0145518,598.750479,607.6838741,625.9496938,616.5236797,577.6910757,390.2422875,392.9650909,391.8524779,347.6073013,658.7707308,1467.455816,1463.413442,1507.224358,1348.536157,1278.060241,1272.994833,1330.831926,1300.881281,1262.894047,1265.791172,1680.891566
002_FO_20180709-GOAL,ROLLED,interview,OWL1,R,D,0.209,510.6491053,546.121902,510.1142664,504.8838649,481.3001794,393.6388704,341.3160982,335.0214241,324.7160685,307.7701685,287.4270195,1449.747916,1451.082191,1294.52014,1323.378157,1272.280794,1152.335228,1128.376664,1175.310246,1236.41097,1335.068434,1383.081538
002_FO_20180709-GOAL,OLDER,interview,OWL1,ER0,D,0.399,619.6385926,617.8399428,559.5689611,540.4859868,500.1372147,493.9995842,457.8543272,459.2289909,399.1540741,1084.824711,525.8433899,1345.703222,1235.878951,1146.436157,1151.574385,1176.375945,1082.657523,1075.961546,1077.511017,1160.285844,2194.120304,1530.304776
002_FO_20180709-GOAL,TOLD,interview,OWL1,T,D,0.141,604.2597589,597.0160855,557.7775565,535.9048455,522.0510523,526.5346693,507.0658967,528.1201715,521.5330351,552.7753688,509.0311702,1710.610342,1718.12475,1547.496847,1444.397028,1459.935971,1654.716189,1837.088797,1849.389014,1825.703711,1977.738129,1973.997816
002_FO_20180709-GOAL,THOUGH,interview,OWL1,DH,AH1,0.12,385.3829939,391.0828579,387.1896133,380.3156574,372.8409665,349.8055645,340.1342321,324.5301199,311.0063059,292.7400221,294.3163907,1520.27963,1537.83746,1483.226231,1509.614717,1489.123309,1462.911498,1499.576185,1519.414097,1537.763605,1566.439107,1549.920078
002_FO_20180709-GOAL,OLDER,interview,OWL1,Z,D,0.211,506.7623401,581.20553,615.800107,608.3158103,600.3702477,538.0495835,510.0066815,477.0053395,448.6830875,410.5887917,393.120287,1590.062603,1573.826694,1538.102371,1466.537148,1440.57628,1332.11133,1201.411252,1234.171801,1162.992222,1272.090345,1234.562713
002_FO_20180709-GOAL,OH,interview,OWL1,sp,AH1,0.35,582.0650244,548.5940702,580.2246042,630.0371539,413.8928821,264.9273462,323.2958135,439.5289853,411.8971367,476.096599,463.7939307,1573.333996,1352.377566,1257.930215,961.7149816,1012.176831,888.6762889,849.6191495,1116.712536,1356.488433,1341.320372,1424.02965
002_FO_20180709-GOAL,WHOLE,interview,OWL1,HH,IH1,0.21,641.0104489,601.9027942,541.3594197,484.4655568,458.9719971,444.0756275,427.8153109,412.8917743,429.4291008,433.3311958,511.3026354,1475.897877,1374.862876,1316.370991,1309.833755,1279.048355,1323.557986,1309.368891,1319.480407,1347.809673,1319.234256,1405.559162
002_FO_20180709-GOAL,OLDER,interview,OWL1,AW1,D,0.12,576.0867889,566.8166387,573.6385586,610.2049403,599.2732852,644.946217,595.1532594,534.4103084,508.1052113,468.4319843,517.0308466,1475.763121,1268.144155,1200.599241,1084.953041,1161.008609,1195.63762,1254.457488,1498.489152,1470.122771,1380.612421,1405.598319
002_FO_20180709-GOAL,OLDEST,interview,OWL1,AY1,D,0.061,530.6354248,502.9893795,551.5155072,580.273744,539.2986557,538.9709377,574.3826347,568.3377018,564.8565374,577.2838257,640.6458688,1857.850651,1801.241237,1766.046235,1841.114492,1950.714708,1889.982621,1959.625605,2266.297654,2153.21223,2081.432921,2112.371422
002_FO_20180709-GOAL,WHOLE,interview,OWL1,HH,T,0.26,756.4116265,653.1809328,561.8565819,518.3585159,496.2994665,476.1175311,479.2576559,454.0017455,452.999745,437.3789023,469.2515568,1333.340194,1054.634739,1057.006993,973.3674996,1011.974775,1011.384665,1013.698748,981.0653674,1009.793782,1021.896416,979.6138213
002_FO_20180709-GOAL,OLDER,interview,OWL1,T,D,0.31,713.9170346,706.0393241,713.225247,660.3133908,547.5812076,517.6021834,548.6360254,550.5346659,572.146147,466.1846773,658.0485696,1682.126206,1431.011165,1327.959472,1073.325424,1127.280999,1180.343844,1241.84941,1144.276511,1254.887229,1077.534216,1050.746542
002_FO_20180709-GOAL,OH,interview,OWL1,sp,AH1,0.319,778.5953119,774.9057093,750.2306384,759.4764294,619.4034025,608.1876564,451.0477232,577.3325709,611.2921072,540.6136767,752.3475639,1880.825387,1556.842696,1443.544563,1421.60143,1417.895421,1450.488943,1519.851402,1608.932549,1664.302078,1629.447649,1701.648226
002_FO_20180709-GOAL,OLDER,interview,OWL1,Z,D,0.29,472.127445,564.1541807,558.2130994,568.7628246,555.3251375,451.216006,416.3451943,400.6444369,400.4755318,391.173808,383.2993772,1622.430774,1556.976949,1454.703826,1391.244099,1384.531843,1279.985137,1204.140705,1258.310953,1234.649008,1198.221988,1150.547958
002_FO_20180709-GOAL,OLD,interview,OWL1,Z,D,0.2,493.0608759,577.4223694,557.7489937,499.4194942,434.7069108,400.8871931,388.8423517,414.1317895,376.7422783,368.4994433,376.2846961,1544.453559,1503.516846,1343.18605,1321.683167,1278.531422,1241.257526,1230.019499,1423.321239,1448.020416,1351.217293,1730.121087
002_FO_20180709-GOAL,OH,interview,OWL1,sp,EY1,0.369,579.3846194,568.5287278,643.4228933,638.8909506,824.4467217,644.0240932,571.8151134,447.1853493,404.7588668,448.6795811,586.6428323,1906.917212,1681.002402,1472.21307,1121.513592,1402.944982,1688.863971,1824.329015,1661.443218,1648.191281,1692.04933,1688.902015
002_FO_20180709-GOAL,SOLO,wordlist,OWL1,S,OW2,0.449,523.7936896,575.251791,526.8904818,514.6555949,452.5287089,382.2527823,528.2250758,599.0167326,575.2116761,502.8850067,460.9993349,1668.58432,1770.660494,1730.420442,1500.756681,1585.719876,1452.5661,1513.022898,1784.666507,1850.534296,1809.949372,1729.503984
002_FO_20180709-GOAL,HOLY,wordlist,OWL1,HH,IY0,0.31,631.84275,589.9313952,529.3723249,443.7064447,405.807107,384.8208788,383.0695166,371.4516496,366.6329771,355.6804944,365.6326901,1629.703804,1515.471718,1422.462206,1376.915479,1348.643721,1312.379714,1441.795726,1598.188488,1543.537599,1890.602187,2185.442984
002_FO_20180709-GOAL,SOULFUL,wordlist,OWL1,S,F,0.24,627.19729,635.8836787,607.6910594,545.9183491,486.0949696,435.220362,452.5497706,430.44596,427.8470912,403.9711496,983.0864063,1503.096727,1388.601637,1277.975225,1266.63395,1114.59994,1076.788508,1017.757588,991.6396319,961.7403765,1139.87787,2109.341489
002_FO_20180709-GOAL,HOLY,wordlist,OWL1,HH,IY0,0.28,577.5858866,553.2250668,485.9818507,433.7553721,392.3635082,381.0731026,385.107485,374.6782804,371.5874466,376.0848306,397.4981448,1650.814631,1705.471668,1576.708011,1409.150253,1303.94003,1326.500829,1495.32365,1495.834399,1600.412949,1871.973927,2119.706025
002_FO_20180709-GOAL,((COLY)),wordlist,OWL1,K,IH2,0.309,584.2170853,621.435801,580.2658948,494.6889234,436.300977,426.724804,418.0843158,391.9061721,399.4937473,403.0552468,418.2548951,1817.845249,1750.449015,1687.898945,1533.720648,1529.411211,1465.298567,1463.48565,1644.119058,1547.288194,1611.744349,1831.056439
002_FO_20180709-GOAL,MOLAR,wordlist,OWL1,M,AH0,0.31,614.6884908,569.1143576,521.1710946,458.1291368,436.84347,426.2028314,410.8613666,349.6470713,423.519571,616.4130045,678.342998,1674.682364,1751.107818,1678.575975,1566.275466,1443.398111,1433.484187,1384.113947,1368.368189,1347.907119,1524.771919,1720.359841
